,rank,added_at,title,artist,isrc,velocity,cm_id,time_on_chart,release_dates,cm artist id,spotify followers-jan 5,spotify followers-dec 6,Max Weekly Velocity,artist popularity index
2377,78,2020-08-23T00:00:00.000Z,2002 (Remix),Jayrous Morales,QZ22B1944940,,19411575.0,132,['2018-05-11T00:00:00.000Z'],,,,4.57142857142857,emerging
2378,79,2020-08-23T00:00:00.000Z,Hey Julie! (feat. Lil Yachty),lilyachty,USAT21812415,-5.28571428571429,22061687.0,19,"['2018-12-03T00:00:00.000Z', '2018-12-02T00:00:00.000Z', '2019-08-23T00:00:00.000Z']",,,,-5.28571428571429,emerging
2379,80,2020-08-23T00:00:00.000Z,The Boat Beat,Ricky Desktop,QZES92025420,-7.71428571428571,29602162.0,84,['2020-05-12T00:00:00.000Z'],3667592.0,106.0,41487.0,1.0,emerging
2382,83,2020-08-23T00:00:00.000Z,ROCKSTAR,Dababy,USUM72007941,-7.0,29099003.0,113,"['2020-04-17T00:00:00.000Z', '2020-04-17T00:00:00.000Z', '2020-08-04T00:00:00.000Z', '2020-08-04T00:00:00.000Z', '2020-08-10T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-23T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-14T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-25T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-09T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-23T00:00:00.000Z', '2020-11-23T00:00:00.000Z', '2020-11-25T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-12-03T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-16T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-19T00:00:00.000Z', '2020-12-21T00:00:00.000Z']",398544.0,1693894.0,4997734.0,7.28571428571429,established
2384,85,2020-08-23T00:00:00.000Z,Savage,Megan Thee Stallion,QMCE32000097,,28677612.0,113,['2020-03-06T00:00:00.000Z'],788785.0,630260.0,2628012.0,53.571428571428605,established
2385,86,2020-08-23T00:00:00.000Z,Pump,VALENTINO KHAN,USZ4V1700087,-0.5714285714285711,16090524.0,267,"['2017-05-26T00:00:00.000Z', '2017-06-02T00:00:00.000Z']",46206.0,154409.0,187054.0,11.142857142857098,established
2387,88,2020-08-23T00:00:00.000Z,Kesha - Take It Off,叶子🍃💗,USRC10900736,2.57142857142857,15674027.0,132,"['2010-10-08T00:00:00.000Z', '2010-01-01T00:00:00.000Z', '2010-01-01T00:00:00.000Z', '2010-01-01T00:00:00.000Z', '2010-05-10T00:00:00.000Z', '2010-09-10T00:00:00.000Z', '2011-01-28T00:00:00.000Z', '2010-11-19T00:00:00.000Z', '2011-03-22T00:00:00.000Z', '2013-11-22T00:00:00.000Z', '2010-12-17T00:00:00.000Z', '2010-01-01T00:00:00.000Z']",,,,6.71428571428571,emerging
2388,89,2020-08-23T00:00:00.000Z,Make Some TikTok,TikTok,ITV951900027,1.14285714285714,24008840.0,229,['2019-05-22T00:00:00.000Z'],,,,15.714285714285701,emerging
2389,90,2020-08-23T00:00:00.000Z,Moto,Diler Kharkiya,INR731900731,,28227735.0,66,['2020-01-06T00:00:00.000Z'],1638725.0,2619.0,24572.0,4.42857142857143,emerging
2391,92,2020-08-23T00:00:00.000Z,Blinding Lights,The Weeknd,USUG11904206,,27552418.0,116,"['2019-11-29T00:00:00.000Z', '2020-03-20T00:00:00.000Z', '2020-03-20T00:00:00.000Z', '2020-03-20T00:00:00.000Z', '2020-03-20T00:00:00.000Z', '2020-03-23T00:00:00.000Z', '2020-03-23T00:00:00.000Z', '2020-03-30T00:00:00.000Z', '2020-03-30T00:00:00.000Z', '2020-04-03T00:00:00.000Z', '2020-04-03T00:00:00.000Z', '2020-05-01T00:00:00.000Z', '2020-05-08T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-17T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-16T00:00:00.000Z']",3852.0,18207359.0,26310557.0,10.7142857142857,established
2392,93,2020-08-23T00:00:00.000Z,Kimi No Toriko,Rizky Ayuba,TCAEX2023943,-5.428571428571429,29619218.0,132,['2020-05-03T00:00:00.000Z'],3561309.0,12.0,8932.0,9.714285714285712,emerging
2393,94,2020-08-23T00:00:00.000Z,Relación,SechMusic,QM9WM2000013,-8.71428571428571,28884520.0,98,"['2020-04-02T00:00:00.000Z', '2020-05-21T00:00:00.000Z']",,,,3.28571428571429,emerging
2394,95,2020-08-23T00:00:00.000Z,"10,000 Hours",Justin Bieber,USWB11902408,,25596903.0,52,"['2019-10-04T00:00:00.000Z', '2020-01-24T00:00:00.000Z', '2020-06-03T00:00:00.000Z']",3479.0,32168857.0,39980927.0,,established
2395,96,2020-08-23T00:00:00.000Z,ໃສ່ໃຈໄດ້ແຕ່ມອງ,Gx2,FRX202065939,-8.142857142857139,30170884.0,63,['2020-07-09T00:00:00.000Z'],3760819.0,47.0,795.0,-0.42857142857142894,emerging
2396,97,2020-08-23T00:00:00.000Z,Kolors,Monte Booker & Smino,QM24S1650080,-1.57142857142857,13755632.0,80,['2016-06-29T00:00:00.000Z'],,,,0.0,emerging
2397,98,2020-08-23T00:00:00.000Z,Renee,SALES,TCACA1408190,1.42857142857143,14305216.0,56,['2014-09-22T00:00:00.000Z'],209706.0,185516.0,325790.0,1.42857142857143,established
2399,100,2020-08-23T00:00:00.000Z,Woah,Krypto9095,QZDA41998629,-1.85714285714286,22809467.0,215,"['2019-03-29T00:00:00.000Z', '2019-03-29T00:00:00.000Z']",1458508.0,7820.0,15677.0,3.4285714285714306,emerging
2400,1,2020-08-30T00:00:00.000Z,All TikTok Mashup (JVKE - Upside Down),JVKE 🌩,QM24S2008283,,31061637.0,82,['2020-08-18T00:00:00.000Z'],,,,2.57142857142857,emerging
2401,2,2020-08-30T00:00:00.000Z,WAP（feat. Megan Thee Stallion）,Cardi B,USAT22005111,2.0,30793258.0,84,"['2020-08-07T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-13T00:00:00.000Z']",200408.0,10335789.0,13348126.0,2.0,established
2402,3,2020-08-30T00:00:00.000Z,How You Like That,blackpinkofficial,KRA402000111,-0.28571428571428603,29924495.0,158,"['2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z']",,,,2.0,emerging
2403,4,2020-08-30T00:00:00.000Z,Freak (feat. REI AMI),SUB URBAN,USWB12000170,2.14285714285714,28735425.0,75,['2020-03-13T00:00:00.000Z'],568860.0,122548.0,580805.0,49.1428571428571,established
2404,5,2020-08-30T00:00:00.000Z,Tap In,SAWEETIE 🖤,USWB12001096,-0.28571428571428603,29830029.0,95,"['2020-06-17T00:00:00.000Z', '2020-08-06T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-10-05T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-11-07T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-07T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-19T00:00:00.000Z', '2020-12-19T00:00:00.000Z', '2020-12-19T00:00:00.000Z', '2020-12-25T00:00:00.000Z', '2020-12-25T00:00:00.000Z', '2020-12-25T00:00:00.000Z']",,,,5.28571428571429,emerging
2405,6,2020-08-30T00:00:00.000Z,Sex Talk,Megan Thee Stallion,QMCE31902074,-0.5714285714285711,22636587.0,46,"['2019-03-22T00:00:00.000Z', '2019-05-17T00:00:00.000Z']",788785.0,630260.0,2628012.0,-0.14285714285714302,established
2406,7,2020-08-30T00:00:00.000Z,Because of You,Ne-Yo,USUM70731570,23.142857142857103,15905626.0,50,"['2007-12-24T00:00:00.000Z', '2010-01-01T00:00:00.000Z', '2011-01-01T00:00:00.000Z', '2007-01-01T00:00:00.000Z', '2007-01-01T00:00:00.000Z', '2008-09-20T00:00:00.000Z', '2008-01-01T00:00:00.000Z', '2007-09-03T00:00:00.000Z', '2007-01-01T00:00:00.000Z', '2008-02-04T00:00:00.000Z', '2007-04-30T00:00:00.000Z', '2019-06-07T00:00:00.000Z', '2019-10-18T00:00:00.000Z', '2019-11-22T00:00:00.000Z', '2019-11-01T00:00:00.000Z', '2019-12-27T00:00:00.000Z', '2020-01-15T00:00:00.000Z', '2020-01-17T00:00:00.000Z', '2020-03-13T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2020-10-06T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-11T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-18T00:00:00.000Z']",2447.0,4975144.0,5658358.0,23.142857142857103,established
2407,8,2020-08-30T00:00:00.000Z,Wet (She Got That…) [Slowed & Reverbed],YFN Lucci,USUYG1297281,-0.14285714285714302,28501289.0,87,"['2020-02-14T00:00:00.000Z', '2020-02-14T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-08-06T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-10-05T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-11-07T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-07T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-19T00:00:00.000Z', '2020-12-19T00:00:00.000Z', '2020-12-19T00:00:00.000Z']",5314.0,1321370.0,1670289.0,6.71428571428571,established
2408,9,2020-08-30T00:00:00.000Z,Toy,Netta,IL5181100107,-0.7142857142857142,18759175.0,90,"['2018-03-11T00:00:00.000Z', '1992-01-01T00:00:00.000Z', '2019-05-10T00:00:00.000Z', '2020-06-25T00:00:00.000Z']",910751.0,54748.0,92999.0,11.0,emerging
2409,10,2020-08-30T00:00:00.000Z,The Chicken Wing Beat,Ricky Desktop,QZHN72010372,0.42857142857142894,29891961.0,125,['2020-06-13T00:00:00.000Z'],3667592.0,106.0,41487.0,5.428571428571429,emerging
2410,11,2020-08-30T00:00:00.000Z,Kismet,XIX,QZES92024803,0.0,29490173.0,44,"['2020-05-12T00:00:00.000Z', '2020-05-12T00:00:00.000Z', '2020-12-11T00:00:00.000Z']",3415655.0,167.0,22842.0,2.28571428571429,emerging
2411,12,2020-08-30T00:00:00.000Z,PAPÁS,Mau y Ricky,USSD12000204,2.28571428571429,30780989.0,56,"['2020-08-06T00:00:00.000Z', '2020-11-20T00:00:00.000Z']",190507.0,1507093.0,2503045.0,3.0,established
2412,13,2020-08-30T00:00:00.000Z,Dynamite,BTS,QM7282022872,,31077815.0,107,"['2020-08-21T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-24T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z']",206557.0,15456354.0,25814033.0,10.0,established
2413,14,2020-08-30T00:00:00.000Z,Backyard Boy,Claire Rosinkranz,QZHN62022495,-1.14285714285714,29783965.0,75,"['2020-06-08T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-08T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-11-04T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-09T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-23T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-07T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-16T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-17T00:00:00.000Z']",3349737.0,143.0,79465.0,4.28571428571429,emerging
2414,15,2020-08-30T00:00:00.000Z,Mood Swings,POP SMOKE 💫,USUM72013632,-0.857142857142857,29991728.0,29,"['2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-20T00:00:00.000Z', '2020-07-20T00:00:00.000Z', '2020-12-11T00:00:00.000Z']",,,,-0.7142857142857142,emerging
2415,16,2020-08-30T00:00:00.000Z,The Dice Beat Pt. 1,Ricky Desktop,TCAFA2005385,,30402893.0,24,['2020-07-20T00:00:00.000Z'],3667592.0,106.0,41487.0,1.85714285714286,emerging
2416,17,2020-08-30T00:00:00.000Z,"Ay, DiOs Mío!",KAROL G,USUM72013593,0.7142857142857142,30064736.0,94,"['2020-07-10T00:00:00.000Z', '2020-07-23T00:00:00.000Z', '2020-07-23T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-08-09T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-12T00:00:00.000Z', '2020-10-14T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-15T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-19T00:00:00.000Z', '2020-10-22T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-28T00:00:00.000Z', '2020-10-28T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-31T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-05T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-10T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-25T00:00:00.000Z', '2020-12-25T00:00:00.000Z', '2020-12-25T00:00:00.000Z', '2020-12-25T00:00:00.000Z', '2020-12-25T00:00:00.000Z']",206809.0,7779068.0,13261871.0,16.428571428571402,established
2417,18,2020-08-30T00:00:00.000Z,Coño (feat. Jhorrmountain x Adje),Puri,NLZ541800787,-0.5714285714285711,20146009.0,190,"['2018-07-06T00:00:00.000Z', '2018-07-06T00:00:00.000Z', '2017-01-01T00:00:00.000Z']",240524.0,12027.0,17836.0,34.0,emerging
2418,19,2020-08-30T00:00:00.000Z,Classical Music,Classical Music,TCAAU1178628,0.5714285714285711,20877140.0,231,['2011-02-03T00:00:00.000Z'],,,,21.0,emerging
2419,20,2020-08-30T00:00:00.000Z,Savage Love (Laxed - Siren Beat),Jason Derulo,USSM12003798,0.14285714285714302,29751924.0,162,"['2020-06-11T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-12-17T00:00:00.000Z']",3502.0,7277902.0,8505472.0,13.857142857142902,established
2421,22,2020-08-30T00:00:00.000Z,FENDI,Rakhim,FRX202066611,-2.0,30222410.0,110,['2020-07-17T00:00:00.000Z'],3607966.0,53.0,58722.0,6.857142857142861,emerging
2423,24,2020-08-30T00:00:00.000Z,Flexin',LIT killah🩸,ARF112000056,-1.0,29919021.0,86,['2020-06-11T00:00:00.000Z'],,,,12.0,emerging
2424,25,2020-08-30T00:00:00.000Z,Mood,24kGoldn,USQX92003025,15.0,30361159.0,128,"['2020-07-24T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-12-17T00:00:00.000Z']",1005525.0,50701.0,557965.0,15.0,emerging
2426,27,2020-08-30T00:00:00.000Z,For The Night,POP SMOKE 💫,USUM72013355,0.28571428571428603,29991795.0,41,"['2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-20T00:00:00.000Z', '2020-10-07T00:00:00.000Z', '2020-11-16T00:00:00.000Z', '2020-12-18T00:00:00.000Z']",,,,8.85714285714286,emerging
2427,28,2020-08-30T00:00:00.000Z,Bandook,Nirvair Pannu,FR96X2024977,1.14285714285714,29644559.0,169,['2020-05-30T00:00:00.000Z'],1692046.0,364.0,29614.0,9.0,emerging
2428,29,2020-08-30T00:00:00.000Z,Lai Lai Lai,Realkdmusic,QZFYX1995369,,24361118.0,156,"['2019-06-10T00:00:00.000Z', '2020-09-02T00:00:00.000Z', '2019-06-10T00:00:00.000Z']",1648768.0,577.0,771.0,5.857142857142861,emerging
2430,31,2020-08-30T00:00:00.000Z,Rags2Riches (feat. ATR Son Son),Rod Wave,USLD91725576,-0.7142857142857142,28915328.0,85,['2020-04-03T00:00:00.000Z'],1009958.0,217317.0,1381582.0,15.285714285714299,established
2431,32,2020-08-30T00:00:00.000Z,Золото - Rakurs & Ramirez Remix,Мари Краймбрери ,FR59R1930256,1.0,24199241.0,196,['2019-06-18T00:00:00.000Z'],,,,12.5714285714286,emerging
2432,33,2020-08-30T00:00:00.000Z,TKN,La Rosalia,USSM12001261,0.5714285714285711,29592223.0,89,['2020-05-28T00:00:00.000Z'],,,,24.428571428571402,emerging
2433,34,2020-08-30T00:00:00.000Z,Tattoo (Remix with Camilo),Camilo,QZHN21900087,-1.42857142857143,28466568.0,72,['2020-02-13T00:00:00.000Z'],1355995.0,490572.0,5007681.0,2.42857142857143,established
2434,35,2020-08-30T00:00:00.000Z,Hatchback,Cochise,QM42K1975137,-1.14285714285714,26059560.0,91,['2019-09-23T00:00:00.000Z'],1093056.0,2861.0,55446.0,2.42857142857143,emerging
2435,36,2020-08-30T00:00:00.000Z,Dream Girl,Ir Sais ,TCADG1788520,0.28571428571428603,16928605.0,126,"['2017-09-27T00:00:00.000Z', '2019-05-17T00:00:00.000Z']",,,,1.28571428571429,emerging
2436,37,2020-08-30T00:00:00.000Z,What If (I Told You I Like You),johnny orlando,CAGFE1800001,-3.14285714285714,19251938.0,183,"['2018-06-15T00:00:00.000Z', '2018-05-18T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-29T00:00:00.000Z', '2018-05-18T00:00:00.000Z', '2020-07-01T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-08-17T00:00:00.000Z', '2020-08-26T00:00:00.000Z', '2020-08-26T00:00:00.000Z', '2020-08-26T00:00:00.000Z', '2020-09-08T00:00:00.000Z', '2020-09-23T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-14T00:00:00.000Z', '2020-10-28T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-09T00:00:00.000Z', '2020-11-16T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-23T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z']",214276.0,407104.0,541624.0,6.857142857142861,established
2437,38,2020-08-30T00:00:00.000Z,Bulletproof,La Roux,GBUM70903779,-4.71428571428571,13062577.0,24,"['2015-04-28T00:00:00.000Z', '2009-12-14T00:00:00.000Z', '2009-01-01T00:00:00.000Z', '2010-01-01T00:00:00.000Z', '2010-01-01T00:00:00.000Z', '2010-01-01T00:00:00.000Z', '2009-01-01T00:00:00.000Z', '2009-01-01T00:00:00.000Z', '2012-01-01T00:00:00.000Z', '2012-01-01T00:00:00.000Z', '2009-01-01T00:00:00.000Z', '2010-01-01T00:00:00.000Z', '2009-12-21T00:00:00.000Z', '2018-02-02T00:00:00.000Z', '2009-06-29T00:00:00.000Z', '2009-06-29T00:00:00.000Z', '2009-06-21T00:00:00.000Z', '2009-09-29T00:00:00.000Z', '2013-04-08T00:00:00.000Z', '2018-02-02T00:00:00.000Z', '2019-06-07T00:00:00.000Z', '2019-07-05T00:00:00.000Z', '2019-06-28T00:00:00.000Z', '2019-06-28T00:00:00.000Z', '2019-04-19T00:00:00.000Z', '2019-11-01T00:00:00.000Z', '2019-07-12T00:00:00.000Z', '2019-11-15T00:00:00.000Z', '2019-11-15T00:00:00.000Z', '2019-11-29T00:00:00.000Z', '2019-12-27T00:00:00.000Z', '2020-01-24T00:00:00.000Z', '2020-02-14T00:00:00.000Z', '2020-02-28T00:00:00.000Z', '2020-02-28T00:00:00.000Z', '2020-02-28T00:00:00.000Z', '2020-02-28T00:00:00.000Z', '2020-03-06T00:00:00.000Z', '2020-03-06T00:00:00.000Z', '2020-03-13T00:00:00.000Z', '2020-03-13T00:00:00.000Z', '2020-03-20T00:00:00.000Z', '2020-03-20T00:00:00.000Z', '2020-03-27T00:00:00.000Z', '2020-03-27T00:00:00.000Z', '2020-03-27T00:00:00.000Z', '2020-04-17T00:00:00.000Z', '2020-04-17T00:00:00.000Z', '2020-04-24T00:00:00.000Z', '2020-05-01T00:00:00.000Z', '2020-05-08T00:00:00.000Z', '2020-05-15T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-29T00:00:00.000Z', '2020-06-05T00:00:00.000Z', '2020-06-05T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-02-07T00:00:00.000Z', '2020-06-19T00:00:00.000Z', '2020-06-19T00:00:00.000Z', '2020-06-19T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-10T00:00:00.000Z', '2020-07-10T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-08-10T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-31T00:00:00.000Z', '2020-09-01T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-26T00:00:00.000Z', '2020-10-26T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-16T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-19T00:00:00.000Z', '2020-12-25T00:00:00.000Z']",3267.0,475469.0,542803.0,1.7142857142857097,established
2438,39,2020-08-30T00:00:00.000Z,Overwhelmed,Royal & the Serpent,USAT22002973,1.57142857142857,29921048.0,143,"['2020-06-26T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-19T00:00:00.000Z', '2020-12-19T00:00:00.000Z', '2020-12-19T00:00:00.000Z']",732175.0,3474.0,31325.0,11.0,emerging
2439,40,2020-08-30T00:00:00.000Z,Ranada,NBA YoungBoy,USAT21905317,0.28571428571428603,25999001.0,71,['2019-10-11T00:00:00.000Z'],3546822.0,532.0,518.0,11.714285714285701,emerging
